,model,accuracy,precision,recall,f1score,specificity
0,logit,0.7549042938100452,0.7390455255731088,0.7033343366277094,0.720293955780981,0.7533208534711591
0,randomforest,0.7572749038444926,0.7398821695263239,0.7106958091840586,0.725849706441837,0.7527752640227325
0,xgboost,0.7604886915351827,0.733570646371599,0.7348340946782072,0.7335450807145855,0.7594164316027846
